FID,Join_Count,TARGET_FID,FID_1,GEOID,PerOpSpc,OpSpcZSc,FoodScr,FodScZSc,TranRatScr,TranScZSc,VtPaZSc,IntAcZSc,AvgRdScr,AvRdZSc,AccComScr,AvgNuiScr,AvNuZSc,AvgCrScr,AvCrZSc,UTCScr,UTCZSc,MedHmVa,MeHmVZSc,LifExRts,LifZSc,CosBuZSc,LivComScr,GradRt,GrdRtZSc,AvgStMoRt,StuMoZSc,AvgTestPer,TesZSc,PerBacMo,BaAtZSc,EduComScr,JobScrRts,JobZSc,UmRt,UnRtZSc,PerStrg,StugZSc,MedHHInc,MeHHInZSc,EmpComScr,OverComSc,AccIndCls,LivIndCls,EduIndCls,EcoIndCls,OveIndCls,SHAPE_Leng,SHAPE_Area,Id,Input_FID,Export_Out,Export_O_1,Export_O_2,Export_O_3,Export_O_4,Export_O_5,Export_O_6,Export_O_7,Export_O_8,Export_O_9,Export__10,Export__11
32,1,32,33,530530723052,1.259678021,1.123535527,0.9264449775,-0.6061289273,0.9975338665,-0.1808400617,-3,0.001381093612,44.60709447,0.3129222887,-0.39152168,0,1.092367521,4500,-3,0,-1.50327664,262300,0.3025288424,83.69,1.319749492,0.27798387,-0.2517744859,81.90000153,-0.8563112723,13.0967,-1.057750423,37.4,-0.5051761625,36.36363636,0.5738909104,-0.4613367367,0,-0.3226151231,4.862579281,0.4960440529,47.10042433,-0.7175430059,73529,0.6471688186,0.02576368564,-0.2697173042,Very Low,Low,Moderate,Moderate,Low,1372.067437,1332,0,4,4,psu_star_lab_tacoma_jefferson_outside,"north mason ave, north 16th st",active,02_08_2018,na,0.34,pa_ii_sd,"temp, humidity, pressure","a functional, b downgraded",47.264218,-122.495192
163,1,163,164,530530723053,1.230544984,1.049810268,0.1658694968,-1.374718852,0.9174311927,-0.2127461217,-3,1.08959787,41.35132074,0.05814680737,-0.3983183382,0,1.092367521,0,1.093876801,0,-1.50327664,282700,0.5164563615,83.69,1.319749492,1.60821894,0.687898746,81.90000153,-0.8563112723,11.8567,-0.6156735181,45.9,0.1805790061,36.14649682,0.5595922084,-0.182953394,0,-0.3226151231,10.78904992,-0.5318171132,12.3853211,1.249619961,100346,1.81185415,0.5517604686,0.1645968706,Very Low,Very High,Moderate,High,High,782.0746001,581.5,0,4,4,psu_star_lab_tacoma_jefferson_outside,"north mason ave, north 16th st",active,02_08_2018,na,0.34,pa_ii_sd,"temp, humidity, pressure","a functional, b downgraded",47.264218,-122.495192
165,1,165,166,530530723054,0.9072968741,0.2317853308,0.5297206522,-1.007033673,0.05612993925,-0.5558149373,-0.9621123357,1.260662249,51.44754842,0.8482113161,-0.0307170083,0,1.092367521,0,1.093876801,0.79,3,246800,0.1399858744,83.69,1.319749492,-0.4511293328,1.032475059,81.92771084,-0.8520643503,10.33333333,-0.07257253377,49.1,0.4387456578,41.81818182,0.9330743059,0.1117957699,0,-0.3226151231,5.444126075,0.3951831187,18.26086957,0.9166759849,76875,0.792488471,0.4454331129,0.3897467334,Moderate,Very High,High,High,High,6466.22688,408597,0,3,3,psu_star_lab_south_tacoma_outside,"south cheyenne st, south 64th st",active,02_08_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.198733,-122.498633
191,1,191,192,530530723091,0.3202989995,-1.253695587,0.07000009716,-1.471598461,0,-0.5781723084,2.246597615,1.252418183,78.14430237,2.937324048,0.5221455816,186.243,0.8765114837,0,1.093876801,0.28,0.5402165303,388100,1.621748544,81.46,0.7343158381,1.928304995,1.132495699,91.17647059,0.5654646301,5.96,1.48658042,72.8,2.350792422,50.0862069,1.477526148,1.470090905,0,-0.3226151231,6.989247312,0.1272040442,8.68226601,1.45946002,102404,1.901234857,0.7913209495,0.9790132837,Very High,Very High,Very High,Very High,Very High,688.0137779,17078.5,0,5,5,psu_star_lab_titlow_outside,"north sunset dr, north 7th st",active,04_10_2018,na,0.97,pa_ii_sd,none,a and b functional,47.253452,-122.544228
192,1,192,193,530530723092,0.002455570037,-2.058043217,0.0700000003,-1.471598559,0,-0.5781723084,-3,1.145245318,66.69549942,2.041415876,-0.6535254816,0,1.092367521,0,1.093876801,0.46,1.853890711,280700,0.4954830754,81.46,0.7343158381,-0.4542762839,0.8026096105,91.17647059,0.5654646301,5.96,1.48658042,72.8,2.350792422,25.97173145,-0.1104190332,1.07310461,0,-0.3226151231,7.699115044,0.00408768714,50.56234719,-0.9137150049,60360,0.07522784361,-0.2892536493,0.2332337723,Very Low,Very High,Very High,Low,High,1523.662405,52580,0,5,5,psu_star_lab_titlow_outside,"north sunset dr, north 7th st",active,04_10_2018,na,0.97,pa_ii_sd,none,a and b functional,47.253452,-122.544228
53,1,53,54,530530723093,0.1081968736,-1.790449934,0.04981190152,-1.491999386,0,-0.5781723084,-0.9798092281,0.1126759912,26.02890354,-1.14088499,-0.9781066425,38.7125,1.04749965,131.346,0.9399366449,0.51,2.218800206,653200,3,81.46,0.7343158381,-0.6839867077,1.209427605,91.17647059,0.5654646301,5.96,1.48658042,72.8,2.350792422,32.51670379,0.3205692878,1.18085169,0.0474137931,-0.3155642762,10.05747126,-0.4049353086,37.48137109,-0.1724710017,48438,-0.4425548509,-0.3338813594,0.2695728233,Very Low,Very High,Very High,Low,High,5138.434911,403437,0,5,5,psu_star_lab_titlow_outside,"north sunset dr, north 7th st",active,04_10_2018,na,0.97,pa_ii_sd,none,a and b functional,47.253452,-122.544228
55,1,55,56,530530723094,0.0787097998,-1.865071133,0.2092697704,-1.330861255,0.144497045,-0.5206170339,-0.8180477602,0.9123504401,10.03138674,-2.39274565,-1.002498732,551.08,0.4536646173,2525.25,-1.865767042,0.21,0.02934323772,343500,1.154044262,81.46,0.7343158381,0.7851195687,0.2151200803,91.17647059,0.5654646301,5.96,1.48658042,72.8,2.350792422,40.72327044,0.860974075,1.315952887,0.01687763713,-0.3201052704,0,1.339388552,15.26627219,1.086369991,59313,0.0297557348,0.5338522518,0.2656066217,Very Low,High,Very High,High,High,5598.313357,311524.5,0,5,5,psu_star_lab_titlow_outside,"north sunset dr, north 7th st",active,04_10_2018,na,0.97,pa_ii_sd,none,a and b functional,47.253452,-122.544228
166,1,166,167,530530723121,1.183442965,0.9306119647,0,-1.542336173,0.1469096252,-0.5196560681,-3,0.3991573015,0,-3,-1.122037162,0,1.092367521,0,1.093876801,0.7,3,284700,0.5374296477,80.02,0.356277963,0.6340293385,1.118996879,80.05619812,-1.138905353,13.6367,-1.250267784,44.65,0.0797326578,50.87613293,1.529543006,-0.1949743685,0,-0.3226151231,3.394833948,0.7506033887,22.71133619,0.664485991,103456,1.94692412,0.7598495941,0.1404587354,Very Low,Very High,Moderate,Very High,High,99.4469994,199,0,3,3,psu_star_lab_south_tacoma_outside,"south cheyenne st, south 64th st",active,02_08_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.198733,-122.498633
54,1,54,55,530530723122,1.503593266,1.740797458,0.7938460112,-0.7401251344,0.7374631268,-0.2844300196,-0.6959962519,0.1147370078,46.0923996,0.429152519,0.09402259652,0,1.092367521,0,1.093876801,0.05,-1.138367145,244600,0.1169152596,80.02,0.356277963,-0.1634530407,0.2262695598,80.07519376,-1.13599395,12.6687,-0.9051625878,43.3005,-0.02914105984,31.62291169,0.2617128201,-0.4521461943,0,-0.3226151231,2.554744526,0.8963048266,47.19764012,-0.7230510116,46941,-0.507570846,-0.1642330385,-0.07402176914,High,High,Moderate,Moderate,Moderate,1428.84334,12115.5,0,3,3,psu_star_lab_south_tacoma_outside,"south cheyenne st, south 64th st",active,02_08_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.198733,-122.498633
129,1,129,130,530530723123,0.7301260084,-0.2165705349,0.9605150223,-0.5716998749,0.6074364637,-0.3362215306,-0.5885932296,-1.082713649,43.23021018,0.2051763621,-0.4317704095,431.633,0.5921039468,2007.12,-1.25850825,0.24,0.2482889345,163600,-0.7325028313,80.02,0.356277963,-1.073968988,-0.3113848709,80.05620003,-1.138905061,12.8534,-0.9710106558,43.5525,-0.008810436023,10.77959577,-1.110825561,-0.8073879285,0.8819241983,-0.1914652602,0,1.339388552,63.53101568,-1.648599982,31654,-1.171498379,-0.4180437675,-0.4921467441,Very Low,Low,Very Low,Low,Very Low,3509.412136,485847.5,0,3,3,psu_star_lab_south_tacoma_outside,"south cheyenne st, south 64th st",active,02_08_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.198733,-122.498633
135,1,135,136,530539400011,1.044071972,0.5779140092,0.3229838125,-1.215948969,0,-0.5781723084,0.7200836113,1.683170656,55.23852899,1.144868572,0.3886525951,351.976,0.6844265809,147.422,0.9210952492,0.51,2.218800206,384700,1.586093957,87.79,2.396107331,0.6842226019,1.415124321,94.98547304,1.149258729,5.47742,1.658626769,61.9359,1.474308572,48.71794872,1.387425951,1.417405005,0.04993757803,-0.3151889672,4.619225968,0.538250188,11.14754098,1.319759965,107417,2.11895375,0.915443734,1.034156414,Very High,Very High,Very High,Very High,Very High,13171.04755,825551,0,6,6,pt_woodworth_outside,lighthouse ln northeast,active,10_11_2018,na,1,pa_ii,"temp, humidity, pressure",a and b functional,47.275444,-122.373175
136,1,136,137,530539400012,1.173667029,0.9058725782,1.153941321,-0.3762353771,0,-0.5781723084,0.1720677288,1.147306335,59.03555948,1.441999255,0.4521397019,100.62,0.9757487246,88.5085,0.9901430574,0.25,0.3212708335,470600,2.486896599,87.79,2.396107331,0.6362534711,1.301070003,94.98529816,1.149231925,5.47,1.6612721,62,1.479479973,41.7989418,0.9318073451,1.305447836,0,-0.3226151231,2.404526167,0.9223580422,12.55161024,1.240200043,93281,1.505015135,0.8362395242,0.9737242661,Very High,Very High,Very High,Very High,Very High,2369.306546,148331.5,0,1,1,psu_star_lab_6th_and_baker_outside,"south baker st, 6th ave",active,04_11_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.25804,-122.44368
49,1,49,50,530539400021,0.780784186,-0.08837287114,0.03500000015,-1.506967366,0,-0.5781723084,-3,1.108147019,40.32770157,-0.02195491043,-0.6812200728,6.5846,1.084735955,0,1.093876801,0.51,2.218800206,320900,0.9170461278,79.76,0.2880211245,0.4240905585,1.004428462,87.83783784,0.05376264959,7.08,1.087285151,45.25,0.128138905,21.20921305,-0.4240322469,0.2112886148,0,-0.3226151231,6.424581006,0.2251373005,22.1394719,0.6968920231,71250,0.5481898922,0.2869010232,0.2053495069,Very Low,Very High,High,High,High,6556.275057,678670.5,0,6,6,pt_woodworth_outside,lighthouse ln northeast,active,10_11_2018,na,1,pa_ii,"temp, humidity, pressure",a and b functional,47.275444,-122.373175
50,1,50,51,530539400022,0.2362822071,-1.466311931,0.2722025942,-1.267265287,0.04335638153,-0.5609028311,-0.6346938937,-0.5839476268,22.22718294,-1.43838269,-0.9919173766,5.55585,1.085928279,12.8877,1.078772158,0.03,-1.284330943,217900,-0.1630781111,79.76,0.2880211245,0.4328030725,0.2396859298,87.83783784,0.05376264959,7.11,1.076589742,50.95,0.5879982534,12.81690141,-0.9766683954,0.1854205625,3.667182663,0.2227271004,5.572755418,0.3728742075,35.26170799,-0.04669139907,44271,-0.6235312381,-0.0186553323,-0.1463665542,Very Low,High,High,Moderate,Moderate,13478.92378,6167778,0,7,7,tacoma_alexander_outside,"east alexander ave, lincoln ave",active,09_18_2018,na,1,pa_ii,"temp, humidity, pressure",a and b functional,47.26569,-122.38529
56,1,56,57,530539400023,0.6596249938,-0.3949832965,0,-1.542336173,0,-0.5781723084,-0.1224636518,0.3022895203,70.06551427,2.305131119,-0.005089131797,126.997,0.9451777249,54.5385,1.029956581,0.33,0.905126025,275500,0.4409525312,79.76,0.2880211245,-0.4151564987,0.532346248,85.45918367,-0.3108063635,9.27,0.3065202957,45.65,0.1604097365,28.71046229,0.06992718442,0.05651271327,0,-0.3226151231,10.34965035,-0.4556095722,28.24726135,0.3507879972,69125,0.455899318,0.007115655011,0.1477213711,Moderate,High,High,Moderate,High,5163.100533,363162,0,6,6,pt_woodworth_outside,lighthouse ln northeast,active,10_11_2018,na,1,pa_ii,"temp, humidity, pressure",a and b functional,47.275444,-122.373175
137,1,137,138,530539400044,0.7926329821,-0.05838782118,0.5110356607,-1.025915554,0.1656200948,-0.5122034159,-3,-0.3180764827,0,-3,-1.319097212,0,1.092367521,0,1.093876801,0.87,3,274400,0.4294172238,79.55,0.232890601,0.1923286205,1.006813461,83.43671989,-0.620783171,11.0564,-0.3303556578,28.097,-1.255715025,21.48040639,-0.4061740874,-0.6532569853,0,-0.3226151231,5.985037406,0.3013698213,38.31877729,-0.2199230045,62250,0.1573121661,-0.02096403504,-0.2466261929,Very Low,Very High,Low,Moderate,Low,6192.523922,275481,0,7,7,tacoma_alexander_outside,"east alexander ave, lincoln ave",active,09_18_2018,na,1,pa_ii,"temp, humidity, pressure",a and b functional,47.26569,-122.38529
140,1,140,141,530539400045,0.4401170015,-0.9504792326,0.5510770082,-0.9854522775,0.1247352065,-0.5284884616,-3,0.4012183181,10.04489994,-2.391688196,-1.242481642,0,1.092367521,0,1.093876801,0.66,3,254100,0.216538369,79.55,0.232890601,0.823080612,1.076458984,80.056,-1.138935719,10.1353,-0.001970950702,29.5739,-1.136563048,24.18506835,-0.228071315,-0.626385258,0,-0.3226151231,8.531468531,-0.1402720639,15.37861046,1.080000043,74732,0.6994161414,0.3291322493,-0.1158189166,Very Low,Very High,Low,High,Moderate,1977.624166,59683,0,7,7,tacoma_alexander_outside,"east alexander ave, lincoln ave",active,09_18_2018,na,1,pa_ii,"temp, humidity, pressure",a and b functional,47.26569,-122.38529
42,1,42,43,530539400051,0.4687833861,-0.8779349032,0.03500712357,-1.506960167,0.169893772,-0.5105011482,0.09513148294,1.627523208,58.41858687,1.393719028,0.03682958334,193.951,0.8675778952,206.449,0.8519144168,0.5,2.145818307,231800,-0.01731377208,86.63,2.09157682,0.6885896994,1.104693894,94.95909882,1.145216433,6.50488,1.292323272,46.2873,0.2118252387,19.74050046,-0.5207473955,0.5321543869,0.9988412514,-0.174078669,8.690614137,-0.1678735821,21.9892151,0.7054060102,76979,0.7970052803,0.2901147598,0.4909481561,Moderate,Very High,High,High,High,12600.21053,3459728.5,0,6,6,pt_woodworth_outside,lighthouse ln northeast,active,10_11_2018,na,1,pa_ii,"temp, humidity, pressure",a and b functional,47.275444,-122.373175
41,1,41,42,530539400052,0.9107929766,0.2406327114,0.4173710048,-1.120567187,0.2606562121,-0.4743491483,0.5292038114,1.68729269,43.71026741,0.2427424898,0.1841592278,194.107,0.8673970908,178.076,0.885168144,0.43,1.634945014,270400,0.3874706515,86.63,2.09157682,0.132598637,0.999859393,94.98520279,1.149217309,6.54981,1.276305114,46.947,0.2650479075,30.2661597,0.1723703086,0.7157351597,0.2065217391,-0.2919035292,10.50724638,-0.4829423383,26.9058296,0.4268020093,83214,1.067796683,0.1799382062,0.5199229967,High,Very High,High,High,Very High,10284.22018,3915992,0,6,6,pt_woodworth_outside,lighthouse ln northeast,active,10_11_2018,na,1,pa_ii,"temp, humidity, pressure",a and b functional,47.275444,-122.373175
84,1,84,85,530539400053,0.8033890128,-0.03116816841,0.7556250095,-0.7787488838,0.3248560812,-0.4487774067,0.2313474203,1.637828291,69.8762649,2.290321705,0.4834671596,579.865,0.4203027405,595.805,0.3955813454,0.15,-0.4085481559,219500,-0.1462994822,86.63,2.09157682,0.05733515943,0.4016580713,94.98509789,1.14920123,6.57055,1.268911022,47.2583,0.2901626821,21.19496855,-0.4249702512,0.5708261707,0.2252707581,-0.2891153857,4.76534296,0.5129082954,12.17464316,1.261559963,74516,0.6900350759,0.5438469872,0.4999495972,Very High,High,High,High,High,6484.051617,1867309,0,6,6,pt_woodworth_outside,lighthouse ln northeast,active,10_11_2018,na,1,pa_ii,"temp, humidity, pressure",a and b functional,47.275444,-122.373175
142,1,142,143,530539400061,1,0.4663836667,1.006522867,-0.5252072294,1.042488064,-0.1629341511,-0.6701395419,-2.741832029,57.69539036,1.337126416,-0.3827671448,759.68,0.2118967694,1067.59,-0.1573601735,0.39,1.343017419,183300,-0.5259159623,77.96,-0.1845262194,-0.6241097797,0.01050034221,83.4378674,-0.6206072958,10,0.0462653438,31.8929,-0.9494729023,12.75899673,-0.9804814353,-0.6260740724,0.1624266145,-0.298460861,8.610567515,-0.1539906459,70.60301508,-2.04934001,17656,-1.779443536,-1.070308763,-0.5171624095,Very Low,Moderate,Low,Very Low,Very Low,3859.422693,877823.5,0,7,7,tacoma_alexander_outside,"east alexander ave, lincoln ave",active,09_18_2018,na,1,pa_ii,"temp, humidity, pressure",a and b functional,47.26569,-122.38529
141,1,141,142,530539400062,1.000528277,0.4677205459,0.8290523181,-0.7045478466,0.7901166263,-0.263457365,-0.9699379234,-3,63.92804801,1.824853294,-0.4408948825,415.909,0.6103280966,307.668,0.7332837108,0.48,1.999854509,221200,-0.1284721889,77.96,-0.1845262194,0.01156364014,0.5070052581,83.43759918,-0.6206484052,10.0754,0.0193842159,31.4237,-0.9873265877,7.882534776,-1.301597865,-0.7225471605,0.7493670886,-0.2111776649,14.43037975,-1.163353444,82.16735254,-2.704639912,14387,-1.921419012,-1.500147508,-0.5391460733,Very Low,High,Low,Very Low,Very Low,8341.804457,3060692,0,7,7,tacoma_alexander_outside,"east alexander ave, lincoln ave",active,09_18_2018,na,1,pa_ii,"temp, humidity, pressure",a and b functional,47.26569,-122.38529
19,1,19,20,530539400071,0.9635202736,0.3740665735,0.5765750665,-0.9596855375,1.675542413,0.08922060295,-0.6484146039,0.2322149552,33.57332187,-0.5505083312,-0.2438510568,1732.89,-0.9160557103,731.585,0.2364444516,0.19,-0.1166205602,136800,-1.013544866,75.03,-0.9537282847,-0.8627787255,-0.6043806159,83.43729973,-0.6206943016,10.8079,-0.2417620201,28.1003,-1.255448791,11.29326047,-1.077000592,-0.798726426,4.528409091,0.3507990234,20.73863636,-2.257429902,57.65877958,-1.315840006,34615,-1.042899607,-1.066342623,-0.6783251804,Low,Very Low,Very Low,Very Low,Very Low,5447.818226,1272765.5,0,7,7,tacoma_alexander_outside,"east alexander ave, lincoln ave",active,09_18_2018,na,1,pa_ii,"temp, humidity, pressure",a and b functional,47.26569,-122.38529
12,1,12,13,530539400072,1.121429026,0.7736769449,0.4993929622,-1.037680936,0.6830382889,-0.3061082241,-0.2277345184,-0.5901306766,29.70680429,-0.8530766181,-0.3735090047,1183.07,-0.2788131497,452.435,0.5636138721,0.27,0.4672346314,152000,-0.8541478912,75.03,-0.9537282847,0.2068348773,-0.1415009908,83.36632942,-0.631571702,11.1455,-0.3621210225,26.9818,-1.345686103,10.592686,-1.123133623,-0.8656281127,1.371287129,-0.1186927007,8.745874587,-0.1774577132,43.78420641,-0.5296260118,52321,-0.2739128275,-0.2749223133,-0.4138901054,Very Low,Moderate,Very Low,Low,Low,8046.274775,2300962,0,7,7,tacoma_alexander_outside,"east alexander ave, lincoln ave",active,09_18_2018,na,1,pa_ii,"temp, humidity, pressure",a and b functional,47.26569,-122.38529
59,1,59,60,530539400073,1.204845995,0.9847753499,0.9220792275,-0.6105406807,0.7905195365,-0.2632968801,-0.8322006641,0.2363369884,29.11232993,-0.8995962794,-0.2307536943,703.085,0.277490496,312.21,0.7279603954,0.37,1.197053621,148600,-0.8898024777,75.03,-0.9537282847,-0.6803625628,-0.05356480218,83.42645907,-0.6223558154,11.1528,-0.364723572,27.004,-1.343895072,11.74652241,-1.047153162,-0.8445319054,0.0752688172,-0.3114219898,14.6953405,-1.209307079,47.4977252,-0.7400559783,48906,-0.4222292092,-0.6707535642,-0.4499009915,Low,Moderate,Very Low,Very Low,Very Low,5739.250138,1488246,0,7,7,tacoma_alexander_outside,"east alexander ave, lincoln ave",active,09_18_2018,na,1,pa_ii,"temp, humidity, pressure",a and b functional,47.26569,-122.38529
48,1,48,49,530539400081,1.112618029,0.7513794742,0.4756770059,-1.061646795,0.06064842,-0.5540151607,0.1763378028,1.691414723,55.65692949,1.177609849,0.3635133154,295.542,0.749833708,283.613,0.7614766551,0.28,0.5402165303,321200,0.9201921208,83.06,1.154357922,0.2360684643,0.7270242334,94.98518883,1.149215169,6.78976,1.190759668,50.552,0.555888776,38.5209713,0.71595204,0.9029539133,0.131377551,-0.303078129,7.780612245,-0.01004683116,21.09234639,0.7562280297,64936,0.2739674519,0.1792676304,0.5431897731,Very High,Very High,High,High,Very High,9148.721518,2982779,0,6,6,pt_woodworth_outside,lighthouse ln northeast,active,10_11_2018,na,1,pa_ii,"temp, humidity, pressure",a and b functional,47.275444,-122.373175
44,1,44,45,530539400082,1.236694008,1.06537124,1.122713178,-0.4077925812,0.3702497197,-0.4306964603,0.4316087054,1.68110964,67.31316552,2.089750371,0.7382251524,385.408,0.6456788211,626.105,0.3600691354,0.23,0.1753070356,283300,0.5227483474,83.06,1.154357922,-0.01409923382,0.4740103379,94.98498438,1.149183834,6.78946,1.190866622,50.5419,0.5550739376,36.22782446,0.5649476575,0.8650180128,0.2379935966,-0.287223388,4.055496265,0.636021004,22.5877193,0.6714910269,92153,1.456025127,0.6190784423,0.6740829864,Very High,High,High,Very High,Very High,5847.969468,1543785,0,6,6,pt_woodworth_outside,lighthouse ln northeast,active,10_11_2018,na,1,pa_ii,"temp, humidity, pressure",a and b functional,47.275444,-122.373175
87,1,87,88,530539400083,1.023214012,0.5251299994,0.2444407977,-1.295319619,0,-0.5781723084,1.032317647,1.097841936,54.66271079,1.099808819,0.3136010791,188.839,0.8735027141,128.902,0.9428010621,0.27,0.4672346314,312500,0.8289583258,83.06,1.154357922,-0.3364816966,0.6550621597,94.98520088,1.149217016,6.48998,1.297635325,53.1525,0.7656895191,45.67137809,1.186808395,1.099837564,0.1372031662,-0.3022118089,5.672823219,0.3555188855,11.14130435,1.320109963,81016,0.9723356559,0.586438174,0.6637347441,High,Very High,Very High,Very High,Very High,9402.52816,2109309,0,7,7,tacoma_alexander_outside,"east alexander ave, lincoln ave",active,09_18_2018,na,1,pa_ii,"temp, humidity, pressure",a and b functional,47.26569,-122.38529
24,1,24,25,530539400111,0.5728129833,-0.6146733339,0.5329539925,-1.003766262,0,-0.5781723084,0.8936410866,1.732635055,57.08976953,1.289734505,0.2865664572,111.998,0.9625615981,86.546,0.9924431469,0.56,2.583709701,326800,0.9789173221,82.97,1.130730554,1.222673939,1.311839377,94.98533372,1.149237376,5.93948,1.49389608,57.9272,1.150898367,45.88550984,1.200909032,1.248735214,0.096,-0.3083390811,6.171428571,0.2690429523,12.34487263,1.251909971,102321,1.897630095,0.7775609844,0.906175508,High,Very High,Very High,Very High,Very High,15311.07403,4136648,0,7,7,tacoma_alexander_outside,"east alexander ave, lincoln ave",active,09_18_2018,na,1,pa_ii,"temp, humidity, pressure",a and b functional,47.26569,-122.38529
51,1,51,52,530539400112,0.6748995651,-0.3563288394,0.8076909781,-0.7261342784,0,-0.5781723084,0.9890579362,1.724390989,58.44995054,1.396173343,0.4081644737,138.053,0.9323637972,109.531,0.9655042641,0.31,0.7591622271,407100,1.820994763,82.97,1.130730554,1.198433783,1.134531565,94.9851206,1.149204712,5.47,1.6612721,61.9998,1.479463837,55.48438751,1.832997903,1.530734638,0.3698193411,-0.2676197437,4.782146653,0.5099939365,3.675612602,1.743160009,126389,2.942923997,1.23211455,1.076386307,Very High,Very High,Very High,Very High,Very High,8430.646123,2364201,0,7,7,tacoma_alexander_outside,"east alexander ave, lincoln ave",active,09_18_2018,na,1,pa_ii,"temp, humidity, pressure",a and b functional,47.26569,-122.38529
57,1,57,58,530539400113,0.8905582434,0.1894258649,0.7977958173,-0.7361337079,0,-0.5781723084,1.086445589,1.248296149,50.93190752,0.8078606433,0.3362870384,96.089,0.9810001633,207.497,0.8506861397,0.36,1.124071722,405400,1.80316747,82.97,1.130730554,0.5634738298,1.075521646,94.98529816,1.149231925,5.47,1.6612721,62,1.479479973,45.86288416,1.199419125,1.372350781,0.147107438,-0.3007389569,6.280991736,0.2500407959,13.34535618,1.195219994,85000,1.145364196,0.5724715072,0.8391577432,Very High,Very High,Very High,Very High,Very High,6466.77193,1582832,0,1,1,psu_star_lab_6th_and_baker_outside,"south baker st, 6th ave",active,04_11_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.25804,-122.44368
